"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"síly . </s><s> Borat , Ali G i Bruno byli  všemu";"navzdory";"pozitivními postavami , které divák mohl mít rád . </s><s> Nové"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"USD 24,433 </s><s> V . BRITÁNIE 1 GBP 31,617 </s><s> LÁSKA  VÁLCE";"NAVZDORY";"</s>  <s> NOVÝ FILM EMIRA KUSTURICI JE JAKO BALKÁNSKÝ KROJ PROTKÁN TŘEŠTIVOSTÍ"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"společně odjedou do Londýna , kde se vezmou ,  válce";"navzdory";". </s>  <s> Jejich rodinné štěstí ale netrvá dlouho … </s><s> Více informací"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"dalším postupu a udělá to tak , všem očividným  překážkám";"navzdory";". </s>  <s> „ Předpokládám , že až se zítra dostaneme na"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"a móda reaguje snahou cítit se dobře právě celkové  situaci";"navzdory";". </s>  <s> Oblečení , které vás donutí pořádně se vyparádit a"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"paradoxem , že v 21 . století se zdravému  rozumu";"navzdory";"přepravují tisíce kontejnerů na kamionech nikoli po dálnici , která"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"<s> Krásně řečeno , Eugene ... pardon , Joshi . </s>  <s> TOTALITĚ";"NAVZDORY";"Stála na pódiu vedle Jana Wericha , Luciana Pavarottiho či"
"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"je spousta peněz , ale oni to zvládnou . </s>  <s> Všemu";"navzdory";". </s>  <s> Isabela už byla mimo hru . </s><s> To bylo z"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"na zmíněný vitamin . </s><s> Céčko rovnou do žíly </s><s> Všem  studiím";"navzdory";"ale pověst céčka neutrpěla a jeho obliba stoupá . </s><s> A"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"zabývá mezilidskými vztahy , na něž nahlíží nejen všem  trapasům";"navzdory";"s humorem , ale hlavně s všechápající láskou , kterou"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"HOU: bydlení, zahrada, hobby";"víc než zázemí místa silně orientovaného na design . </s>  <s> DIKTÁTU";"NAVZDORY";"</s>  <s> Široké portfolio Aisslingerovy tvorby zahrnuje především nábytek do soukromých a"
"ru: ruština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"rozkoší deviantního sexu pod železnou pěstí tyranie a této  tyranii";"navzdory";". </s>  <s> Přece jen jsem vojenský pilot , honěný v otázkách"
"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"Jen Já Sám Tu Ještě Jednou : Jsem A  Všemu";"Navzdory";", Ach </s><s> JáSám : </s><s> — JáSám A JáSám ! — </s>"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"se Rusko chová na globální politické scéně ? </s><s> Právě  tomu";"navzdory";". </s>  <s> Právě teď . </s><s> Politické chování Ruska mi nemůže zabránit"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"krize snižují . </s><s> Proč tedy úspory rostou nízkým úrokovým  sazbám";"navzdory";"? </s>  <s> Pomiňme , že asi třetině Čechů po zaplacení běžných"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"tím , že z nich vytvoří lidské srdce . </s>  <s> Hranicím";"navzdory";"totiž tvoří společný organismus , v jehož rámci nedokáže jedna"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"Remon Vos . </s><s> Akciové trhy letos rostou . </s><s> Obchodním  válkám";"navzdory";"</s>  <s> Světovým burzám se v dosavadním průběhu roku 2019 daří . </s>"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"už ale vzkázal , že festival žije dál ,  starostovi";"navzdory";". </s>  <s> Vojtěch Smola , </s><s> aktuální fotografie a videa na </s><s> Jihovýchodní"
"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"SSC: sociální vědy";"POL: politika, vojenství";"šetřit na nadcházející hubenější roky , nebo naopak tomu  všemu";"navzdory";"nadále investovat , co se ještě dá ? </s><s> Před dvěma"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"<s> Obdivuji ho čím dál víc ! "" </s><s> JEZDÍ TRABANTEM  VŠEM";"NAVZDORY";"</s>  <s> Ne každý svůj sen uskuteční , ovšem no novinář a"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SPO: sport";"Bayern ) a znovu se třese na finále . </s>  <s> Těžkostem";"navzdory";". </s>  <s> Odvetu čtvrtfinále rozhodl až gól z kontroverzní penalty v"
"sv: švédština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"o větší část své váhy , ale ležel tam  všemu";"navzdory";", naplněný zuřivostí a civěl do zdi tak dlouho ,"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"ten vzdálený svět za oceánem , globalizaci a všeobjímajícímu  internetu";"navzdory";". </s>  <s> West v téže písni tvrdí , že pro ďábla"
"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"tančí za doprovodu hot jazzu “ . </s><s> Všem publicistickým  útokům";"navzdory";"ovšem Flemming a Mackey - Twins smějí vystupovat dlouho . </s>"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"ještě dál . </s><s> Po pěti nebo šesti odbočkách se  kompasu";"navzdory";"úplně ztratí . </s><s> A už si je docela jistej ,"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"pravděpodobná možnost , a naučil jsem se fungovat tomu  vědomí";"navzdory";". </s>  <s> Jenže to , co mi ukázala Marieke – to"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"„ aby dějiny nepřekročily odpoledne Velkého pátku “ . </s>  <s> Jim";"navzdory";"však do tmy zrady , viny , bolesti a smrti"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"byl válečným zpravodajem . </s><s> Napsal mimo jiné knihy Všem  sráčům";"navzdory";"aneb Válka , o které nechcete nic vědět ( 1996"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"jde ale o běh na poměrně dlouhou trať . </s>  <s> Nejistotám";"navzdory";", nabízí se paralela s valdštejnským „ závisti navzdory “"
"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"ANT: antropologie, etnografie";"postavili na odpor a kněze v potyčce zranili . </s>  <s> Duchovnímu";"navzdory";"nařídil rychtář Wilhelm postavit strom znovu . 697 Kořeny obyčeje"
"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"a tam . </s><s> Podívej se : Plavala jsem mořské  krávě";"navzdory";". </s>  <s> Plavala jsem ! </s><s> Jsem jediný člověk na bohem prokletém"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"( Rozhovory s bohy ) , je tudíž láska  válce";"navzdory";". </s>  <s> Příběh , který podle autora vychází ze „ tří"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";", dovedou kaloni to samé , co netopýři . </s>  <s> Učebnicím";"navzdory";". </s>  <s> Létající lišky </s><s> Kaloni patří spolu s netopýry do řádu"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"něco udělal správně . </s><s> A možná k tomu došlo  jemu";"navzdory";". </s>  <s> Díval se z kuchyňského okna , jak odjíždějí ,"
"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"ANT: antropologie, etnografie";"prožitek , když něco běží mimo zkostnatělý režim ,  jemu";"navzdory";", na protest proti němu : zažíttuatmosféru . </s><s> Nadšení tisíců"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"<s> ministr financí na konferenci Fórum českého stavebnictví </s><s> DONALD TUSK  POLSKU";"NAVZDORY";"</s>  <s> Předsedou Evropské rady bude zítra s největší pravděpodobností znovu zvolen"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"zemí , někdy na hraně schengenských pravidel , jindy  jim";"navzdory";". </s>  <s> A samo Rakousko jen deset dní před sporem s"
"ru: ruština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"rodí často : A co kdyby všeho nechal a  všemu";"navzdory";"jen pil a pil ? </s><s> A v takové situaci se"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", což v něm probudilo téměř nesnesitelnou frustraci . </s>  <s> Všemu";"navzdory";"se však Necivilno upnulo k představě nezávislosti a odlišnosti . </s>"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"se tak zdá podle egyptských servilních médií , která  realitě";"navzdory";"budují vládci pověst novodobého vševědoucího faraona . </s><s> Je nepopiratelné ,"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"výrobky i nejrůznější suvenýry či oděvy . </s><s> 3 Masovému  turismu";"navzdory";"Takhle nějak musely vypadat známější thajské ostrovy před přibližně třiceti"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"zasedání poslaneckého klubu předseda občanských demokratů Petr Fiala . </s>  <s> Klausovi";"navzdory";"</s>  <s> V tu chvíli už bylo jasné , že – soudě"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"ostatní přátelé tátovi zůstanou . </s><s> Blízcí a důvěrní ,  době";"navzdory";". </s>  <s> Aspoň jednoho takového kdybych dnes měl , napadlo mě"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Drakova přemrštěná arogance a sebestředné usměvavé kouzlo mohou přitahovat  všemu";"navzdory";", “ zavolala za ní Diana . </s><s> „ Taková dívka"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"jeho gumáků vždy utahoval , Aldridge je zarytě nosil  všem";"navzdory";": prostě se v nich cítil pohodlně , zdály se"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"<s> Celestina , Nikki a Maritza se snaží studovat nepříznivému  osudu";"navzdory";". </s>  <s> Francouzské Marie Claire vyprávěly o naději , že večer"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"elementem . </s><s> A prosazují v ní své zájmy dosavadním  spojencům";"navzdory";". </s>  <s> Evropa včetně nás to musí vzít na vědomí . </s>"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"jako exportovat české sovy do Atén . </s><s> Rozumný krok  pravici";"navzdory";"</s>  <s> Konzervativci mohou slavit . </s><s> Posvátný institut rodiny byl včera výrazně"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"15 . 00 . </s><s> Online reportáž na . </s><s> Postup  porážce";"navzdory";"Český tým ( v bílém Satoranský ) s Řeky sice"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"vzdálenosti , protilodními a protiletadlovými raketami i – drsnému  klimatu";"navzdory";"– tisíci vojáky . </s><s> Pro Rusy je to dlouhodobá investice"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"<s> Barbar často zakopne a spadne , jde vlastní cestou  ostatním";"navzdory";", občas sám musí do něčeho ( někoho ? )"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";". </s><s> Porodnice posílají mimina do ústavů místo pěstounům . </s>  <s> Zákonu";"navzdory";"</s>  <s> Zoufalé matky , které se rozhodnou vzdát se svého dítěte"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";", některé sice zanikly , ale jiné dokázaly udržet  všem";"navzdory";"dobrou kvalitu . </s><s> Nicméně po roce 2000 zjevně vstupujeme do"
"fr: francouzština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"její stav bude dál zlepšovat , s čímž doktor  všemu";"navzdory";"počítal , ubohé děcko si nebude nic pamatovat . </s><s> Nanejvýš"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"neuvěřitelné smůle a o své touze se hlavně a  všemu";"navzdory";"dostat v pořádku domů . </s><s> Je vyčerpaný , ale nespí"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"LAW: právo";"jedincům či společnostem dosahovat pomocí tohoto řádu ( či  jemu";"navzdory";") jejich cílů . </s><s> Sám o sobě , bez klienta"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"PSY: psychologie";", jak účelně pracovat se svými klienty a pacienty  jí";"navzdory";". </s>  <s> Jednu poučku mám ale pořád pohotově . </s><s> Vezměme si"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"to , že jsme si tu krásnou oázu vytvořili  všem";"navzdory";". </s>  <s> Navzdory rušné silnici před domem , pokáleným chodníkům ,"
"es: španělština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"; ale Pellegrini si byl sám sebou jistý a  kritikům";"navzdory";"snil o tom , že jednou bude trénovat v Premier"
"pl: polština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";", že se od ní dokážu nějak odrazit a  jí";"navzdory";"opěvovat hmatatelné formy , skoro jako vyzrálý Cézanne . </s><s> 25"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"tu bude vždycky . </s><s> Lidé se tím budou cpát  mně";"navzdory";". “ </s><s> Zdeněk Pohlreich </s><s> Říká se , že až Češi"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"je tedy čím dál pevnější , „ blbé  náladě “";"navzdory";". </s>  <s> I my jsme šťastní , že můžeme být součástí"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"něm zřejmě pokračovatele vize jednotného jugoslávského státu , politické  realitě";"navzdory";". </s>  <s> Debata doprovázející cenu pro Handkeho nastolila zásadní otázku . </s>"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"s Jackem vlastně jediný plán . </s><s> Být spolu . </s>  <s> Všem";"navzdory";". </s>  <s> A když to náhle nešlo , nevěděla , co"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"cestu , na níž může zažít něco pozitivního ,  okolnostem";"navzdory";", “ radí Amy Morin . </s><s> 6 On mě bouchl"
"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"aby sem lezl , peskoval se Arlen , ale  slunci";"navzdory";"se narovnal v zádech . </s><s> Přes šaty měl tenký bílý"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"jsem se už druhou hodinou bezúspěšně snažil usnout ,  únavě";"navzdory";", pustil jsem si nahrávku od Raisy a Tonraqa o"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", kteří zalepili – pro věčnou Boží slávu a  komunistům";"navzdory";"– alespoň to nejhorší , když jim při opravě kravína"
"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"podezření , že své nejlepší kousky stvořili spíš svému  zlozvyku";"navzdory";"než jeho zásluhou . </s><s> Jediný hmatatelný materiál , který kdy"
"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"citronový odér … chtěl jsem ji utěšit , sám  sobě";"navzdory";"— přes svou chladnost mě dojímala , byla ve své"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"výraznou , specificky českou odnož nového cirkusu . </s><s> Hnědnoucí  epoše";"navzdory";"vnesl do ní právě na Letní Letné i výraznou africkou"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"své době vydávalo skvělé umělecké plody – tvrdým politickým  poměrům";"navzdory";". </s>  <s> Fuková byla svébytná osobnost , která se dokázala prosadit"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"nezodpovědnosti Západu . </s><s> Právě vám znovu vyšla kniha Všem  sráčům";"navzdory";", věnovaná válce v Jugoslávii . </s><s> Nestává se často ,"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"naučili s exekucemi žít . </s><s> Umějí se lépe uživit  exekucím";"navzdory";"a zvykají si na nezdaněné příjmy a platby v hotovosti"
"es: španělština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Dnes už vím , že všem porážkám a  utrpení";"navzdory";", byl můj život krásný . </s><s> Ty totiž prožíváme všichni"
"es: španělština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"za lásku . </s><s> Byla to přitažlivost , pociťovaná prakticky  všemu";"navzdory";", snad výzva , dokonce by mohlo jít o lehkou"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"LAN: filologie";"fakt , že dobrá literatura bude vznikat i líným  médiím";"navzdory";". </s>  <s> Zhruba řečeno je celé dílo kombinací hyperrealistického líčení autorova"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Zavřela oči , odhodlaná užít si ten moment  všemu";"navzdory";". </s>  <s> Za zavřenými víčky si představila , že je to"
"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"MUS: hudba";"závěru došla například Vlasta Reittererová ve studii „ Festival  všemu";"navzdory";"( O nových hudebních spolcích mezi dvěma válkami ) “"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"orgány našeho státu . </s><s> JAN POPELKA , starosta </s><s> Amerika  Evropě";"navzdory";"</s>  <s> Donald Trump rozehrál několik partií , které mají podle jeho"
"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"NAT: přírodní vědy";"AGR: zemědělství, chovatelství";"v příkladná hospodářství , která se opět a možná  někomu";"navzdory";"stávají neodmyslitelnou součástí českého venkova , "" uzavírá předseda ASZ"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"lezli . </s><s> Dobývali skály : jakoby času a všemu  zlému";"navzdory";". </s>  <s> Byla tu třeba věž Kobyla , jejíž podoba nemá"
